Altium Designer Pick and Place Locations
C:\sandbox\github\foxBMS\hardware\hw-master\v1.0.6-2\Sources\..\Assembly default\Pick Place\Pick Place for master(default).txt

========================================================================================================================
File Design Information:

Date:       11/01/20
Time:       09:44
Revision:   458e69da68d0267e2b119ce4528c29b51609993c
Variant:    default
Units used: mil

Designator Comment                         Layer       Footprint                    Center-X(mil) Center-Y(mil) Rotation Description                                                                                                                                           
U22        MOLEX_47352-1001                TopLayer    MOLEX_47352_1001             2952.404      330.827       0        "1.10mm Pitch Memorycard Card Connector, Push-Push Type, with VSS (Supply Voltage Ground) Detect Switch, Lead-Free"                                   
R143       10k                             BottomLayer 0603R                        2771.232      435.540       90       "SMD Resistor 10k 0603"                                                                                                                               
R140       10k                             BottomLayer 0603R                        2982.498      439.523       90       "SMD Resistor 10k 0603"                                                                                                                               
R142       10k                             BottomLayer 0603R                        2856.883      438.812       270      "SMD Resistor 10k 0603"                                                                                                                               
R141       10k                             BottomLayer 0603R                        2928.041      439.523       90       "SMD Resistor 10k 0603"                                                                                                                               
R138       10k                             BottomLayer 0603R                        3091.411      439.523       90       "SMD Resistor 10k 0603"                                                                                                                               
R139       10k                             BottomLayer 0603R                        3036.955      439.523       90       "SMD Resistor 10k 0603"                                                                                                                               
R100       47k                             TopLayer    0603R                        3556.215      406.598       270      "SMD Resistor 47k 0603"                                                                                                                               
R15.2      120R                            TopLayer    0603R                        1248.032      3297.244      270      "SMD Resistor 120R 0603"                                                                                                                              
R15.1      120R                            TopLayer    0603R                        1508.858      3297.244      270      "SMD Resistor 120R 0603"                                                                                                                              
C181       1u/50V                          BottomLayer 0603C                        2858.376      84.272        180      MLCC                                                                                                                                                  
C84        100n/50V                        TopLayer    0603C                        3273.823      397.102       90       MLCC                                                                                                                                                  
C148       100n/50V                        TopLayer    0603C                        4987.072      2725.528      360      MLCC                                                                                                                                                  
C147       100n/50V                        TopLayer    0603C                        4985.922      3265.276      360      MLCC                                                                                                                                                  
C20.4      100n/50V                        TopLayer    0603C                        805.118       3212.230      90       MLCC                                                                                                                                                  
C20.3      100n/50V                        TopLayer    0603C                        1067.314      3209.646      90       MLCC                                                                                                                                                  
C20.2      100n/50V                        TopLayer    0603C                        1415.857      3379.921      180      MLCC                                                                                                                                                  
C20.1      100n/50V                        TopLayer    0603C                        1677.165      3379.921      180      MLCC                                                                                                                                                  
C23.2      100n/50V                        TopLayer    0603C                        862.045       2895.669      90       MLCC                                                                                                                                                  
C23.1      100n/50V                        TopLayer    0603C                        1494.284      2894.693      90       MLCC                                                                                                                                                  
U4.2       SN74LVC00ARGYR                  TopLayer    RGY0014A_V                   986.455       2879.339      360      "Quadruple 2-Input Positive-NAND Gate, RGY0014A, LARGE T&R"                                                                                           
U4.1       SN74LVC00ARGYR                  TopLayer    RGY0014A_V                   1618.693      2879.339      360      "Quadruple 2-Input Positive-NAND Gate, RGY0014A, LARGE T&R"                                                                                           
T7         BSS84P                          TopLayer    INF-PG-SOT23_N               3443.610      394.176       270      "P-Channel SIPMOS Small-Signal-Transistor, -60 V VDS, -0.17 A ID, -55 to 150 degC, PG-SOT23, Reel, Green"                                             
R11.4      1k2                             TopLayer    0603R                        615.158       3059.055      180      "SMD Resistor 1k2 0603"                                                                                                                               
R11.3      1k2                             TopLayer    0603R                        897.039       3059.055      180      "SMD Resistor 1k2 0603"                                                                                                                               
R11.2      1k2                             TopLayer    0603R                        1302.166      3135.558      0        "SMD Resistor 1k2 0603"                                                                                                                               
R11.1      1k2                             TopLayer    0603R                        1543.307      3135.558      360      "SMD Resistor 1k2 0603"                                                                                                                               
R12.4      806R                            TopLayer    0603R                        615.158       3109.892      360      "SMD Resistor 806R 0603"                                                                                                                              
R12.3      806R                            TopLayer    0603R                        897.039       3109.892      360      "SMD Resistor 806R 0603"                                                                                                                              
R12.2      806R                            TopLayer    0603R                        1415.857      3135.558      360      "SMD Resistor 806R 0603"                                                                                                                              
R12.1      806R                            TopLayer    0603R                        1657.480      3135.558      0        "SMD Resistor 806R 0603"                                                                                                                              
R20.2      0R                              TopLayer    0603R                        912.202       2738.197      360      "SMD Resistor 0R 0603"                                                                                                                                
R20.1      0R                              TopLayer    0603R                        1544.440      2738.197      360      "SMD Resistor 0R 0603"                                                                                                                                
R23.2      20k                             TopLayer    0603R                        1026.600      2738.197      360      "SMD Resistor 20k 0603"                                                                                                                               
R23.1      20k                             TopLayer    0603R                        1658.838      2738.197      360      "SMD Resistor 20k 0603"                                                                                                                               
R13.2      2k                              TopLayer    0603R                        615.576       2926.129      180      "SMD Resistor 2k 0603"                                                                                                                                
R13.1      2k                              TopLayer    0603R                        1301.301      3036.425      180      "SMD Resistor 2k 0603"                                                                                                                                
R14.2      2k                              TopLayer    0603R                        615.576       2975.400      180      "SMD Resistor 2k 0603"                                                                                                                                
R14.1      2k                              TopLayer    0603R                        1301.315      2982.994      180      "SMD Resistor 2k 0603"                                                                                                                                
R125.2     CRCW120660R4FKEA                TopLayer    1206R                        5541.275      3686.089      90       "RES, 60.4, 1%, 0.25 W, 1206"                                                                                                                         
R124.2     CRCW120660R4FKEA                TopLayer    1206R                        5452.887      3686.089      270      "RES, 60.4, 1%, 0.25 W, 1206"                                                                                                                         
L12        BLM21AG471SN1J                  TopLayer    MURA-BLM21-H1-CHIP-2_V       3336.217      395.481       270      "Chip Ferrite Bead for General Signal lines, 470 Ohm, 700 mA, -55 to 125 degC, 2 x 1.25 x 1.05 mm SMD, Tape and Reel"                                 
X4         95501-2441                      TopLayer    95501-2441                   1371.370      4329.016      180      Connector                                                                                                                                             
U34        ISO1432DWR                      TopLayer    DW0016B_N                    5145.922      3003.276      90       "5-kVrms isolated RS-485/RS-422 transceiver with robust EMC"                                                                                          
U3.4       LTC6820IUD#PBF                  TopLayer    LT-UD-16-EPV-AA_L            690.944       3265.749      90       "IsoSPI Isolated Communication Interface, 2.7 to 5.5 V, -40 to 85 degC, 16-Pin QFN (UD-16EPV-AA), Pb-Free"                                            
U3.3       LTC6820IUD#PBF                  TopLayer    LT-UD-16-EPV-AA_L            953.141       3266.052      90       "IsoSPI Isolated Communication Interface, 2.7 to 5.5 V, -40 to 85 degC, 16-Pin QFN (UD-16EPV-AA), Pb-Free"                                            
U3.2       LTC6820IUD#PBF                  TopLayer    LT-UD-16-EPV-AA_L            1359.252      3265.748      180      "IsoSPI Isolated Communication Interface, 2.7 to 5.5 V, -40 to 85 degC, 16-Pin QFN (UD-16EPV-AA), Pb-Free"                                            
U3.1       LTC6820IUD#PBF                  TopLayer    LT-UD-16-EPV-AA_L            1623.743      3265.748      180      "IsoSPI Isolated Communication Interface, 2.7 to 5.5 V, -40 to 85 degC, 16-Pin QFN (UD-16EPV-AA), Pb-Free"                                            
C28.4      "100nF 50V"                     TopLayer    0603C                        1067.314      3323.384      270      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C28.3      "100nF 50V"                     TopLayer    0603C                        805.118       3326.637      270      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C28.2      "100nF 50V"                     TopLayer    0603C                        1302.166      3379.921      360      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C28.1      "100nF 50V"                     TopLayer    0603C                        1562.992      3379.921      360      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C163.2     GRM1885C1H560JA01D              TopLayer    0603C                        5518.244      3919.291      360      "CAP, CERM, 56 pF, 50 V, +/- 5%, C0G/NP0, 0603"                                                                                                       
C162.2     GCM188R71H472KA37D              TopLayer    0603C                        5528.487      3822.244      360      "CAP, CERM, 4700 pF, 50 V, +/- 10%, X7R, AEC-Q200 Grade 1, 0603"                                                                                      
C160.2     GRM1885C1H560JA01D              TopLayer    0603C                        5403.543      3919.291      180      "CAP, CERM, 56 pF, 50 V, +/- 5%, C0G/NP0, 0603"                                                                                                       
C22.2      GRM188R72A104KA35J              TopLayer    0603C                        823.819       2120.979      270      "CAP, CERM, 0.1 uF, 100 V, +/- 10%, X7R, 0603"                                                                                                        
C165.2     "100nF 50V"                     TopLayer    0603C                        5347.441      3311.969      360      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C161.2     "100nF 50V"                     TopLayer    0603C                        5392.717      2714.406      360      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C92.2      "1.0µF 25V"                     TopLayer    0603C                        3557.087      2328.740      360      "Ceramic, 1.0µF, ±10%, 25V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C158.2     "10µF 10V"                      TopLayer    0805C                        5347.441      3375.000      180      "Ceramic, 10µF, ±10%, 10V, X7R, –55 to 125°C, 0805 (2012),RoHS, Automotive"                                                                           
C44        "1.0µF 25V"                     TopLayer    0603C                        1398.425      958.795       90       "Ceramic, 1.0µF, ±10%, 25V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C34        "100nF 50V"                     TopLayer    0402C                        1266.928      919.094       270      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0402 (1005),RoHS, Automotive"                                                                          
C37        "1.0µF 25V"                     TopLayer    0603C                        1310.374      919.350       270      "Ceramic, 1.0µF, ±10%, 25V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C40        "100nF 50V"                     TopLayer    0402C                        1353.999      937.205       90       "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0402 (1005),RoHS, Automotive"                                                                          
C39        "4.7µF 16V"                     TopLayer    0805C                        1399.213      864.299       360      "Ceramic, 4.7µF, ±10%, 16V, X7R, –55 to 125°C, 0805 (2012),RoHS, Automotive"                                                                          
R31        0R                              TopLayer    0402R                        1287.425      772.748       360      "SMD Resistor 0R 0402"                                                                                                                                
R112       0R                              TopLayer    0402R                        4239.398      669.291       270      "SMD Resistor 0R 0402"                                                                                                                                
Q1         CX2520DB32000D0GEJZ1            TopLayer    AVX-CX2520DB32000D0GEJZ1-4_V 1449.729      728.117       180      "Crystal,CRYSTAL 40MHZ 15PF 85degC Surface Mount 2.5 x 2.0 mm"                                                                                        
C42        "18pF 50V"                      TopLayer    0402C                        1377.001      699.299       90       "Ceramic, 18pF, ±5%, 50V, X7R, 25 to 125°C, 0402 (1005),RoHS, Automotive"                                                                             
C38        "18pF 50V"                      TopLayer    0402C                        1358.863      772.748       180      "Ceramic, 18pF, ±5%, 50V, X7R, 25 to 125°C, 0402 (1005),RoHS, Automotive"                                                                             
IC1.1      ISO7741DWR                      TopLayer    DW0016B_N                    5963.381      3107.355      270      Imported                                                                                                                                              
R93        10k                             TopLayer    0603R                        3405.433      3574.803      90       "SMD Resistor 10k 0603"                                                                                                                               
R90        47R                             TopLayer    0603R                        3297.323      3842.520      0        "SMD Resistor 47R 0603"                                                                                                                               
R120       10R                             TopLayer    0603R                        5119.589      3326.142      270      "SMD Resistor 10R 0603"                                                                                                                               
R82        47R                             TopLayer    0603R                        3054.337      3842.520      0        "SMD Resistor 47R 0603"                                                                                                                               
R98        47R                             TopLayer    0603R                        3542.181      3842.520      360      "SMD Resistor 47R 0603"                                                                                                                               
R77        47R                             TopLayer    0603R                        2810.338      3842.520      0        "SMD Resistor 47R 0603"                                                                                                                               
R70        10k                             TopLayer    0603R                        2514.764      2292.178      90       "SMD Resistor 10k 0603"                                                                                                                               
R83        10k                             TopLayer    0603R                        3159.370      3574.803      90       "SMD Resistor 10k 0603"                                                                                                                               
R73        10k                             TopLayer    0603R                        2611.220      2188.976      180      "SMD Resistor 10k 0603"                                                                                                                               
R79        10k                             TopLayer    0603R                        2915.787      3574.803      90       "SMD Resistor 10k 0603"                                                                                                                               
L10        BLM21AG471SN1J                  TopLayer    MURA-BLM21-H1-CHIP-2_V       3272.716      4224.000      270      "Chip Ferrite Bead for General Signal lines, 470 Ohm, 700 mA, -55 to 125 degC, 2 x 1.25 x 1.05 mm SMD, Tape and Reel"                                 
L11        BLM21AG471SN1J                  TopLayer    MURA-BLM21-H1-CHIP-2_V       3337.472      4222.554      270      "Chip Ferrite Bead for General Signal lines, 470 Ohm, 700 mA, -55 to 125 degC, 2 x 1.25 x 1.05 mm SMD, Tape and Reel"                                 
L8         BLM21AG471SN1J                  TopLayer    MURA-BLM21-H1-CHIP-2_V       3029.730      4220.640      270      "Chip Ferrite Bead for General Signal lines, 470 Ohm, 700 mA, -55 to 125 degC, 2 x 1.25 x 1.05 mm SMD, Tape and Reel"                                 
L9         BLM21AG471SN1J                  TopLayer    MURA-BLM21-H1-CHIP-2_V       3093.579      4220.640      270      "Chip Ferrite Bead for General Signal lines, 470 Ohm, 700 mA, -55 to 125 degC, 2 x 1.25 x 1.05 mm SMD, Tape and Reel"                                 
L13        BLM21AG471SN1J                  TopLayer    MURA-BLM21-H1-CHIP-2_V       3516.590      4223.049      270      "Chip Ferrite Bead for General Signal lines, 470 Ohm, 700 mA, -55 to 125 degC, 2 x 1.25 x 1.05 mm SMD, Tape and Reel"                                 
L14        BLM21AG471SN1J                  TopLayer    MURA-BLM21-H1-CHIP-2_V       3581.693      4222.441      270      "Chip Ferrite Bead for General Signal lines, 470 Ohm, 700 mA, -55 to 125 degC, 2 x 1.25 x 1.05 mm SMD, Tape and Reel"                                 
L6         BLM21AG471SN1J                  TopLayer    MURA-BLM21-H1-CHIP-2_V       2785.732      4219.618      270      "Chip Ferrite Bead for General Signal lines, 470 Ohm, 700 mA, -55 to 125 degC, 2 x 1.25 x 1.05 mm SMD, Tape and Reel"                                 
L7         BLM21AG471SN1J                  TopLayer    MURA-BLM21-H1-CHIP-2_V       2850.589      4219.618      270      "Chip Ferrite Bead for General Signal lines, 470 Ohm, 700 mA, -55 to 125 degC, 2 x 1.25 x 1.05 mm SMD, Tape and Reel"                                 
C82        "100nF 50V"                     TopLayer    0603C                        3297.323      3791.351      360      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C178       "100nF 50V"                     BottomLayer 0603C                        3364.875      4538.000      180      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C79        "100nF 50V"                     TopLayer    0603C                        3054.337      3791.351      360      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C179       "100nF 50V"                     BottomLayer 0603C                        3125.586      4538.000      180      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C86        "100nF 50V"                     TopLayer    0603C                        3542.181      3791.351      360      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C177       "100nF 50V"                     BottomLayer 0603C                        3597.840      4538.000      180      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C77        "100nF 50V"                     TopLayer    0603C                        2810.338      3791.351      360      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C180       "100nF 50V"                     BottomLayer 0603C                        2890.590      4538.000      180      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
L2.2       BLM21AG471SN1J                  TopLayer    MURA-BLM21-H1-CHIP-2_V       489.618       4344.488      90       "Chip Ferrite Bead for General Signal lines, 470 Ohm, 700 mA, -55 to 125 degC, 2 x 1.25 x 1.05 mm SMD, Tape and Reel"                                 
L2.1       BLM21AG471SN1J                  TopLayer    MURA-BLM21-H1-CHIP-2_V       6176.463      4343.843      90       "Chip Ferrite Bead for General Signal lines, 470 Ohm, 700 mA, -55 to 125 degC, 2 x 1.25 x 1.05 mm SMD, Tape and Reel"                                 
L1.2       BLM21AG471SN1J                  TopLayer    MURA-BLM21-H1-CHIP-2_V       372.947       4344.488      270      "Chip Ferrite Bead for General Signal lines, 470 Ohm, 700 mA, -55 to 125 degC, 2 x 1.25 x 1.05 mm SMD, Tape and Reel"                                 
L1.1       BLM21AG471SN1J                  TopLayer    MURA-BLM21-H1-CHIP-2_V       6059.792      4343.843      270      "Chip Ferrite Bead for General Signal lines, 470 Ohm, 700 mA, -55 to 125 degC, 2 x 1.25 x 1.05 mm SMD, Tape and Reel"                                 
C85        "4.7µF 16V"                     TopLayer    0805C                        3449.000      948.000       90       "Ceramic, 4.7µF, ±10%, 16V, X7R, –55 to 125°C, 0805 (2012),RoHS, Automotive"                                                                          
C122       "1.0µF 25V"                     TopLayer    0603C                        4394.000      598.000       180      "Ceramic, 1.0µF, ±10%, 25V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C65        GRM31CR72A105KA01L              TopLayer    CAPC3216X180X55ML20T25       2139.075      3620.116      180      "Chip Capacitor, 1 uF, +/- 10%, 100 V, -55 to 125 degC, 1206 (3216 Metric), RoHS, Tape and Reel"                                                      
C64        GRM31CR72A105KA01L              TopLayer    CAPC3216X180X55ML20T25       2126.075      4009.160      180      "Chip Capacitor, 1 uF, +/- 10%, 100 V, -55 to 125 degC, 1206 (3216 Metric), RoHS, Tape and Reel"                                                      
R47        10.7k                           TopLayer    0402R                        1935.076      3633.116      90       "SMD Resistor 10.7k 0402"                                                                                                                             
R49        26.1k                           TopLayer    0402R                        1935.077      3716.009      90       "SMD Resistor 26.1k 0402"                                                                                                                             
R48        0R                              TopLayer    0402R                        1935.076      3861.116      90       "SMD Resistor 0R 0402"                                                                                                                                
R50        49k9                            TopLayer    0402R                        1954.075      3929.115      360      "SMD Resistor 49.9k 0402"                                                                                                                             
R110       100k                            TopLayer    0603R                        4200.746      3620.913      360      "SMD Resistor 100k 0603"                                                                                                                              
R53        374k                            TopLayer    0402R                        2036.535      3929.115      360      "SMD Resistor 374k 0402"                                                                                                                              
U15        TVS3301DRBR                     TopLayer    DRB0008F                     2110.327      4137.801      360      "TVS3301 33-V Bidirectional Flat-Clamp Surge Protection Device"                                                                                       
U13        TPS26602RHFR                    TopLayer    RHF0024A                     2051.272      3788.060      180      "37V Clamped input protection"                                                                                                                        
C54        "100nF 50V"                     TopLayer    0805C                        1888.351      3289.660      90       "Ceramic, 100nF, ±20%, 50V, X7R, –55 to 125°C, 0805 (2012),RoHS, Automotive"                                                                          
C33        "100nF 50V"                     TopLayer    0402C                        1266.928      848.031       270      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0402 (1005),RoHS, Automotive"                                                                          
C163.1     GRM1885C1H560JA01D              TopLayer    0603C                        4207.677      4050.787      360      "CAP, CERM, 56 pF, 50 V, +/- 5%, C0G/NP0, 0603"                                                                                                       
C160.1     GRM1885C1H560JA01D              TopLayer    0603C                        4093.753      4050.787      180      "CAP, CERM, 56 pF, 50 V, +/- 5%, C0G/NP0, 0603"                                                                                                       
T4         BSS84P                          TopLayer    INF-PG-SOT23_N               2609.252      2080.148      270      "P-Channel SIPMOS Small-Signal-Transistor, -60 V VDS, -0.17 A ID, -55 to 150 degC, PG-SOT23, Reel, Green"                                             
C92.1      "1.0µF 25V"                     TopLayer    0603C                        3850.154      2379.244      270      "Ceramic, 1.0µF, ±10%, 25V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C161.1     "100nF 50V"                     TopLayer    0603C                        3700.154      2379.877      90       "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
X1.2       54819-0589                      TopLayer    54819-0589                   300.197       4555.669      270      "USB, MINI, SMD, RA KME04-USBMU03A01"                                                                                                                 
X1.1       54819-0589                      TopLayer    54819-0589                   5987.698      4555.655      270      "USB, MINI, SMD, RA KME04-USBMU03A01"                                                                                                                 
T9         IRLML0100TRPBF                  TopLayer    SOT95P237X110-3N             6143.912      2092.702      90       "MOSFET-Transistor, n-Kanal, 1.6 A, 100 V, 0.178 ohm, 10 V, 2.5 V"                                                                                    
R134       10k                             TopLayer    0603R                        6143.912      1984.702      180      "SMD Resistor 10k 0603"                                                                                                                               
R132       10R                             TopLayer    0603R                        6043.711      2017.716      270      "SMD Resistor 10R 0603"                                                                                                                               
R137       1k                              BottomLayer 0603R                        5968.695      2395.141      360      "SMD Resistor 1k 0603"                                                                                                                                
R7.2       0R                              TopLayer    0603R                        471.557       3586.555      270      "SMD Resistor 0R 0603"                                                                                                                                
R7.1       0R                              TopLayer    0603R                        6178.087      3585.910      270      "SMD Resistor 0R 0603"                                                                                                                                
R8.2       0R                              TopLayer    0603R                        471.557       3701.713      90       "SMD Resistor 0R 0603"                                                                                                                                
R8.1       0R                              TopLayer    0603R                        6178.087      3701.068      90       "SMD Resistor 0R 0603"                                                                                                                                
R5.2       27R                             TopLayer    0603R                        347.541       3795.216      270      "SMD Resistor 27R 0603"                                                                                                                               
R5.1       27R                             TopLayer    0603R                        6054.071      3794.572      270      "SMD Resistor 27R 0603"                                                                                                                               
R1.2       27R                             TopLayer    0603R                        296.529       3795.216      270      "SMD Resistor 27R 0603"                                                                                                                               
R1.1       27R                             TopLayer    0603R                        6003.059      3794.572      270      "SMD Resistor 27R 0603"                                                                                                                               
IC2.2      FT231XQ-R                       TopLayer    QFN-20_N                     310.596       3598.068      180      "USB to Full-Handshake UART Interface Chip, UHCI/OHCI/EHCI Compatible, USB 2.0 Compatible, -40 to +85 degC, 20-Pin QFN, Pb-Free, Tape and Reel"       
IC2.1      FT231XQ-R                       TopLayer    QFN-20_N                     6017.126      3597.423      180      "USB to Full-Handshake UART Interface Chip, UHCI/OHCI/EHCI Compatible, USB 2.0 Compatible, -40 to +85 degC, 20-Pin QFN, Pb-Free, Tape and Reel"       
IC1.2      ISO7741DWR                      TopLayer    DW0016B_N                    256.850       3108.000      270      Imported                                                                                                                                              
C12.2      "100nF 50V"                     TopLayer    0603C                        406.850       2820.000      180      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C12.1      "100nF 50V"                     TopLayer    0603C                        6114.384      2830.709      180      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C10.2      "100nF 50V"                     TopLayer    0603C                        393.701       3388.780      180      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C10.1      "100nF 50V"                     TopLayer    0603C                        6100.231      3388.134      180      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C5.2       "100nF 50V"                     TopLayer    0603C                        222.541       3795.217      90       "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C5.1       "100nF 50V"                     TopLayer    0603C                        5929.072      3794.572      90       "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C2.2       "100nF 50V"                     TopLayer    0603C                        171.360       3586.555      270      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C2.1       "100nF 50V"                     TopLayer    0603C                        5877.890      3585.910      270      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
C1.2       "4.7µF 16V"                     TopLayer    0805C                        159.549       3706.634      90       "Ceramic, 4.7µF, ±10%, 16V, X7R, –55 to 125°C, 0805 (2012),RoHS, Automotive"                                                                          
C1.1       "4.7µF 16V"                     TopLayer    0805C                        5866.079      3705.989      90       "Ceramic, 4.7µF, ±10%, 16V, X7R, –55 to 125°C, 0805 (2012),RoHS, Automotive"                                                                          
R127       4k7                             TopLayer    0603R                        5635.552      2010.522      180      "SMD Resistor 4.7k 0603"                                                                                                                              
R128       4k7                             TopLayer    0603R                        5635.659      2072.756      180      "SMD Resistor 4.7k 0603"                                                                                                                              
C157       "10nF 50V"                      TopLayer    0603C                        5201.669      1999.582      360      "Ceramic, 10nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                           
C159       "100nF 50V"                     TopLayer    0603C                        5379.669      1993.332      360      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
U36        LTC2990                         TopLayer    MSOP-10                      5271.534      1897.731      360      ""                                                                                                                                                    
LS1        PS1240P02CT3                    TopLayer    PS12                         5968.695      2395.141      180      Loudspeaker                                                                                                                                           
R129       10M                             TopLayer    0603R                        5840.778      2039.561      180      "SMD Resistor 10M 0603"                                                                                                                               
C153       "10nF 50V"                      TopLayer    0603C                        5058.501      1865.758      90       "Ceramic, 10nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                           
R117       100k                            TopLayer    0603R                        5006.566      1865.758      90       "SMD Resistor 100k 0603"                                                                                                                              
R119       100k                            TopLayer    0603R                        5109.669      1865.758      90       "SMD Resistor 100k 0603"                                                                                                                              
BT1        330m                            TopLayer    KW-5R5C                      5428.998      2395.141      180      "Eaton 330mF, 5.5v, -20 to +80, Ultracapacitor, KW-5R5C334H-R"                                                                                        
C164       "100nF 50V"                     TopLayer    0603C                        5549.700      1808.260      180      "Ceramic, 100nF, ±10%, 50V, X7R, –55 to 125°C, 0603 (1608),RoHS, Automotive"                                                                          
R126       100k                            TopLayer    0603R                        5518.855      1934.712      90       "SMD Resistor 100k 0603"                                                                                                                              
U40        DS1339-U33                      TopLayer    USOP-8                       5684.637      1899.564      180      ""                                                                                                                                                    
X15        "ABS07-120 32.768k"             TopLayer    ABS07                        5859.445      1895.961      270      ""                                                                                                                                                    
R6         0.01R                           TopLayer    0805R                        428.231       1539.956      180      "SMD Resistor 10m 0805"                                                                                                                               
R116       0.01R                           TopLayer    0805R                        4895.282      2232.362      90       "SMD Resistor 10m 0805"                                                                                                                               
R16        0R                              TopLayer    0805R                        738.595       2120.377      90       "SMD Resistor 10m 0805"                                                                                                                               
Q12        32.768kHz                       TopLayer    ESPO-FC-135-2_V              3830.221      590.323       180      "Crystal, 32.768 KHz, 12.5 pF, -40 to 85 degC, 2-Pin SMD, RoHS, Tape and Reel"                                                                        
D9         CDSOD323-T05                    TopLayer    SODFL250X110-2N              3057.322      3673.551      360      "TVS Diode, CDSOD323 Series, Unidirectional, 5 V, 18.3 V, SOD-323, 2 Pins"                                                                            
D10        CDSOD323-T05                    TopLayer    SODFL250X110-2N              3300.308      3673.551      360      "TVS Diode, CDSOD323 Series, Unidirectional, 5 V, 18.3 V, SOD-323, 2 Pins"                                                                            
D8         CDSOD323-T05                    TopLayer    SODFL250X110-2N              2813.323      3673.551      360      "TVS Diode, CDSOD323 Series, Unidirectional, 5 V, 18.3 V, SOD-323, 2 Pins"                                                                            
D11        CDSOD323-T05                    TopLayer    SODFL250X110-2N              3547.932      3673.551      360      "TVS Diode, CDSOD323 Series, Unidirectional, 5 V, 18.3 V, SOD-323, 2 Pins"                                                                            
U2         STM32F429VIT6                   TopLayer    STM-LQFP100_N                887.500       761.959       180      "ARM Cortex-M4 32-bit MCU+FPU, 225 DMIPS, 2048 kB Flash, 256 kB Internal RAM, 82 I/Os, 100-pin LQFP, -40 to 85 degC, Tray"                            
X5         FTSH-110-01-L-DV-007-K-P        TopLayer    CORTEX_DEBUG_20_PIN          1712.599      399.410       180      "Board-To-Board Connector, ARM Cortex Debug Header 20 Pin"                                                                                            
